LOCATION,brand,date,fuel_type,fuel_price,dedup_hash,upd_dt_utc
GEELONG,viva,2019-09-18,PULP95,137.04,f6cbf4ad66ec2f2ed3de34fa621fa63f,1568700014
GEELONG,viva,2019-09-18,PULP98,153.47,506c67e8c3db4eb5d5a411f493e5b913,1568700014
GEELONG,bp,2019-09-17,ULP,128.73,7ca845b0f20e3bfe421dc4ad91599d40,1568700014
GEELONG,viva,2019-09-18,ULP,129.02,38e21b68708923843ff6edc142f71ee4,1568700014
GEELONG,bp,2019-09-18,DIESEL,133.04,f83aab23e3a8810f67dac2050a9728db,1568786415
GEELONG,viva,2019-09-19,DIESEL,133.61,66180f3a9e1094c6dc6d5a518947a84c,1568786415
GEELONG,bp,2019-09-18,PULP95,138.37,1b14ad110f050b2f46e89a316decbc48,1568786415
GEELONG,viva,2019-09-19,PULP95,138.7,8d9e54b768dcb8d11080e9ac5a3ef13e,1568786415
GEELONG,viva,2019-09-19,PULP98,155.12,d5311af3cab7434b5258904fa0fadde2,1568786415
GEELONG,bp,2019-09-18,ULP,130.37,957ccf938faadbbec759df17ff5284a8,1568786415
GEELONG,viva,2019-09-19,ULP,130.64,8abdc8d775bf32570ff9fd8122adb998,1568786415
GEELONG,bp,2019-09-19,DIESEL,134.4,38b50cee422089680fbb019c481161fb,1568872816
GEELONG,viva,2019-09-20,DIESEL,134.95,0b6ffb37d717e202ad2b5add21d141ed,1568872816
GEELONG,bp,2019-09-19,PULP95,140.87,30dbb8bfc3a46f71391976b893c2852a,1568872816
GEELONG,viva,2019-09-20,PULP95,141.25,5393354f72ff76cba893d1cfaf2e95b0,1568872816
GEELONG,viva,2019-09-20,PULP98,157.67,396d335e59703d83f36a0b5bf919bae1,1568872816
GEELONG,bp,2019-09-19,ULP,132.87,21e41597dafd681b3a81678f2af7c6d2,1568872816
GEELONG,viva,2019-09-20,ULP,133.11,deb06ef1c5a618d73b0157c4e646a55d,1568872816
GEELONG,bp,2019-09-20,DIESEL,134.82,01f6eac3eeb30d932e348c9127fbf02e,1569132015
GEELONG,viva,2019-09-21,DIESEL,135.28,e3225bdd17c2329815d21b84906e6a17,1569132015
GEELONG,bp,2019-09-20,PULP95,141.86,efeb009fc6051abfff90a4fbae599d14,1569132015
GEELONG,viva,2019-09-21,PULP95,142.23,3f283dca1f5a2affbca21f1aac34ed0f,1569132015
GEELONG,viva,2019-09-21,PULP98,158.65,54963ef6285e6107c2580fb01303ce80,1569132015
GEELONG,bp,2019-09-20,ULP,133.86,050dbf846fed12bcedf043203cfa0cbb,1569132015
GEELONG,viva,2019-09-21,ULP,134.01,08ad0a7ea231c61c392190069dcafefe,1569132015
GEELONG,bp,2019-09-21,DIESEL,135.73,b35bed4ccc91143b587cd98980ee5d0f,1569200414
GEELONG,viva,2019-09-24,DIESEL,136.09,d96b3b535463f11d3a3131e60fcfac48,1569200414
GEELONG,bp,2019-09-21,PULP95,143.5,687c1c77988d965c55d1e902fa39bdf7,1569200414
GEELONG,viva,2019-09-24,PULP95,143.91,3f7065622298cea71ad4a3f0aa8ae693,1569200414
GEELONG,viva,2019-09-24,PULP98,160.35,d863887a80f6922743fc481bd85a0bac,1569200414
GEELONG,bp,2019-09-21,ULP,135.5,70b355c19e398f3e842ed444d5669dd9,1569200414
GEELONG,viva,2019-09-24,ULP,135.58,2279ffcab6517df20b33c2737eaa610e,1569200414
GEELONG,bp,2019-09-24,DIESEL,137.23,64d9ad511990bb49b8e249e938535950,1569304816
GEELONG,viva,2019-09-25,DIESEL,137.6,8f5c68e05f5d9d3a0a1e5b658ed309c5,1569304816
GEELONG,bp,2019-09-24,PULP95,145.55,e01d7e2ebd88dab679fc856e20b34f4c,1569304816
GEELONG,viva,2019-09-25,PULP95,146.09,35effac8c12c658f606daf19f9f07a58,1569304816
GEELONG,viva,2019-09-25,PULP98,162.54,224a58769d1947faf8f9a086115072ff,1569304816
GEELONG,bp,2019-09-24,ULP,137.55,517db85e2ae6607c1d78d9aa3cefcdc5,1569304816
GEELONG,viva,2019-09-25,ULP,137.63,5e397bdbd8959cdd0af421ede8c46417,1569304816
GEELONG,bp,2019-09-25,DIESEL,137.51,f001981aaf1268f5e29d8a335796756f,1569391216
GEELONG,viva,2019-09-26,DIESEL,137.92,f8c5d0e379ae58b154b09e32c94699fe,1569391216
GEELONG,bp,2019-09-25,PULP95,145.81,4fb2f1ff9520b7f8e61b14688989516e,1569391216
GEELONG,viva,2019-09-26,PULP95,146.49,5144e80fc9941d70c025b1e8fd115037,1569391216
GEELONG,viva,2019-09-26,PULP98,162.95,1c7af051aaec0ec818361bd7c572b427,1569391216
GEELONG,bp,2019-09-25,ULP,137.81,80ed63fea5c673ae6eb310187634dd45,1569391216
GEELONG,viva,2019-09-26,ULP,137.91,c0c103b7004f78709d1e5eecec89715d,1569391216
GEELONG,bp,2019-09-26,DIESEL,136.84,39d7134a162789307644ed610d9f81fd,1569477615
GEELONG,viva,2019-09-27,DIESEL,137.3,b9f6720f695f1b9c79a679093b747f1d,1569477615
GEELONG,bp,2019-09-26,PULP95,145.12,3129ba9e1dbb1ded09a0745cbaeb876d,1569477615
GEELONG,viva,2019-09-27,PULP95,146.03,c40c4f6a1473d0393feb031b39f260aa,1569477615
GEELONG,viva,2019-09-27,PULP98,162.5,9dac48bf44f885c6edf48dfff489bacd,1569477615
GEELONG,bp,2019-09-26,ULP,137.12,d6290c1a60a0f3674f2809d53cf54aa1,1569477615
GEELONG,viva,2019-09-27,ULP,137.31,952fda406744e19cc075394b897f4f9a,1569477615
GEELONG,bp,2019-09-27,DIESEL,136.65,390c8026bb3c9536c4a44df53a9bdca2,1569736816
GEELONG,viva,2019-09-28,DIESEL,137.12,d38404835069ffab623343e233518f70,1569736816
GEELONG,bp,2019-09-27,PULP95,145,6a46127ef06dba38ec07fe4fb34cc871,1569736816
GEELONG,viva,2019-09-28,PULP95,146.03,aa2b3dc9c39cb2127dba471a41e23d91,1569736816
GEELONG,viva,2019-09-28,PULP98,162.53,86f60c384071ddb5b6c1361632d9d232,1569736816
GEELONG,bp,2019-09-27,ULP,137,4e2c4a6e0324b3472b28f01867acf411,1569736816
GEELONG,viva,2019-09-28,ULP,137.19,d21835c2506d54266d0e8e2323fa2eb3,1569736816
GEELONG,bp,2019-09-28,DIESEL,136.44,a70c521374c8f26a2fbcc27370d5482e,1569823216
GEELONG,viva,2019-10-01,DIESEL,137.03,36271f2a0b1bc4c16ecc25cff32464c3,1569823216
GEELONG,bp,2019-09-28,PULP95,143.41,4b2a778c86649fa3bcc65455aebb6efb,1569823216
GEELONG,viva,2019-10-01,PULP95,145.44,776b18e5f4e82d50b792697497e7a680,1569823216
